label,message,clean_text
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,wanna laugh try chit chat mobile now logon txting word chat send no 8883 cm po box 4217 london w1a 6zf 16 118p msg rcvd
0,\CHA QUITEAMUZING THATåÕSCOOL BABE,cha quiteamuzing scool babe
0,Omg how did u know what I ate?,omg how u know what i ate
1,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",urgent 2nd attempt contact u u won cur 1000call 09071512432 b4 300603t csbcm4235wc1n3xx callcost150ppmmobilesvary max cur 7 50
0,:( but your not here....,not here
0,Not directly behind... Abt 4 rows behind Ì_...,not directly behind abt 4 rows behind
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,congratulations ur awarded 500 cd vouchers 125gift guaranteed free entry 2 100 wkly draw txt music 87066
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",contract mobile 11 mnths latest motorola nokia etc all free double mins text orange tariffs text yes callback no remove records
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",urgent call 09066350750 landline complimentary 4 ibiza holiday 10 000 cash await collection sae t cs po box 434 sk3 8wp 150 ppm 18
0,No plans yet. What are you doing ?,no plans yet what
0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,hi engagement fixd lt gt th next month i know really shocking bt hmm njan vilikkam t ws al sudn
0,Not course. Only maths one day one chapter with in one month we can finish.,not course only maths one day one chapter one month can finish
0,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),wow didn t think common i take all back ur not freak unless u chop off
1,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",ur chance win cur 250 wkly shopping spree txt shop 80878 t s c s url custcare 08715705022 1x150p wk
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.,noooooooo please last thing i need stress once life fair
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,u secret admirer who looking 2 make contact u find out who r reveal who thinks ur special call 09065171142 stopsms 08718727870150ppm
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",mila age23 blonde new uk i look sex uk guys u like fun text mtalk 69866 18 30pp txt 1st 5free cur 1 50 increments help08718728876
0,"I'll see if I can swing by in a bit, got some things to take care of here firsg",i ll see i can swing bit got some things take care here firsg
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),i wanted wish happy new year i wanted talk about some legal advice when gary i split person i ll make trip ptbo i hope everything good babe i love ya
0,Have you not finished work yet or something?,not finished work yet something
0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,tomorrow i not going theatre i can come wherever u call tell where when come tomorrow
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,well done england get official poly ringtone colour flag yer mobile text tone flag 84199 now opt out txt eng stop box39822 w111wx cur 1 50
0,Right it wasnt you who phoned it was someone with a number like yours!,right wasnt who phoned someone number like
0,It's ok i wun b angry. Msg u aft i come home tonight.,s ok i wun b angry msg u aft i come home tonight
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,i good time too nice something bit different weekends change see ya soon
0,Yo sorry was in the shower sup,yo sorry shower sup
0,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",carlos down i pick up i ll swing usf little bit
0,Full heat pa:-) i have applyed oil pa.,full heat pa i applyed oil pa
0,I'm stuck in da middle of da row on da right hand side of da lt...,i m stuck da middle da row da right hand side da lt
0,Have you laid your airtel line to rest?,laid airtel line rest
0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,hi u decide wot 2 get 4 bday not ill prob jus get voucher frm virgin sumfing
1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,freemsg txt call no 86888 claim reward 3 hours talk time use phone now subscribe6gbp mnth inc 3hrs 16 stop txtstop
0,\Hey j! r u feeling any better,hey j r u feeling any better
0,And I don't plan on staying the night but I prolly won't be back til late,i don t plan staying night i prolly won t back til late
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!,thanx 4 puttin da fone down
0,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",i need 8th i m off campus atm could i pick up hour two
0,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up...",oh haha den shld went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up
0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,running only managed 5 minutes needed oxygen might resort roller option
0,We live in the next  &lt;#&gt; mins,live next lt gt mins
0,Y de asking like this.,y de asking like
0,Just glad to be talking to you.,just glad talking
0,Wat time Ì_ finish?,wat time finish
0,Sorry da. I gone mad so many pending works what to do.,sorry da i gone mad many pending works what
0,How much you got for cleaning,how much got cleaning
0,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,hows favourite person today r u workin hard couldn t sleep again last nite nearly rang u 4 30
1,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277 b
0,ÌÏ called dad oredi...,called dad oredi
0,Good. do you think you could send me some pix? I would love to see your top and bottom...,good think could send some pix i would love see top bottom
0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,nvm i m going wear sport shoes anyway i m going late leh
0,"Sorry, I'll call later In meeting.",sorry i ll call later meeting
0,THIS IS A LONG FUCKIN SHOWR,long fuckin showr
0,"Received, understood n acted upon!",received understood n acted upon
0,They finally came to fix the ceiling.,finally came fix ceiling
0,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",u need presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha love got dont mis
0,Jus finish blowing my hair. U finish dinner already?,jus finish blowing hair u finish dinner already
0,I'm on the bus. Love you,i m bus love
0,Lol ... I knew that .... I saw him in the dollar store,lol i knew i saw dollar store
1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,please call customer service representative 0800 169 6031 between 10am 9pm won guaranteed cur 1000 cash cur 5000 prize
1,Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,todays voda numbers ending 7634 selected receive cur 350 reward match please call 08712300220 quoting claim code 7684 standard rates apply
0,Only saturday and sunday holiday so its very difficult:),only saturday sunday holiday very difficult
0,Everybody had fun this evening. Miss you.,everybody fun evening miss
0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",got hella gas money want go grand nature adventure galileo little bit
0,"I'm in a meeting, call me later at",i m meeting call later
0,Oh wow thats gay. Will firmware update help,oh wow thats gay will firmware update help
0,These won't do. Have to move on to morphine,these won t move morphine
